area_ae,cell_dice,checkpoint_rule,circularity_ae,cytoplasm_dice,diagnostic_class,fallback_to_raw,foreground_dice,gt_circularity,gt_nc,gt_nucleus_area,gt_perimeter,invalid_circularity,invalid_nc,invalid_prediction,model,native_height,native_width,nc_ae,nucleus_dice,parent_source_id,perimeter_ae,pred_circularity,pred_nc,pred_nucleus_area,pred_perimeter,processing,sample_id,seed
156,0.8189976807502268,best_val_dice,0.04319994148416362,0.7705627705627706,Dyskeratotic,False,0.8246974436755459,0.8154795809437676,0.22052023121387282,763,105.29646360874176,False,False,False,baseline,91,101,0.10119646475033832,0.8788321167883212,Dyskeratotic__001,9.455844044685364,0.772279639459604,0.1193237664635345,607,95.8406195640564,raw,Dyskeratotic__001_04,20260804
61,0.8472264018457217,best_val_dice,0.0034855750914707384,0.8073847601128881,Dyskeratotic,False,0.8644432332987648,0.8154795809437676,0.22052023121387282,763,105.29646360874176,False,False,False,baseline,91,101,0.08134497348191405,0.9215017064846417,Dyskeratotic__001,4.384776473045349,0.8119940058522969,0.13917525773195877,702,100.91168713569641,raw,Dyskeratotic__001_04,20260805
77,0.7138907175773536,best_val_dice,0.016032914722299396,0.6432566811684276,Dyskeratotic,False,0.7677025424824019,0.7943747167170447,0.1993548387096774,618,95.49747335910797,False,False,False,baseline,82,101,0.03718457492070859,0.8921484037963762,Dyskeratotic__001,7.3137078285217285,0.8104076314393441,0.16217026378896882,541,88.18376553058624,raw,Dyskeratotic__001_05,20260803
76,0.8508009153318078,best_val_dice,0.01756753960180446,0.8096392030156165,Dyskeratotic,False,0.8628988698004911,0.7943747167170447,0.1993548387096774,618,95.49747335910797,False,False,False,baseline,82,101,0.039003637230934335,0.9161585365853658,Dyskeratotic__001,4.686291933059692,0.8119422563188492,0.16035120147874307,694,100.18376529216766,raw,Dyskeratotic__001_05,20260804
170,0.8590573012939002,best_val_dice,0.036298446852669475,0.808,Dyskeratotic,False,0.8428335704125178,0.7943747167170447,0.1993548387096774,618,95.49747335910797,False,False,False,baseline,82,101,0.009475320637388263,0.8776671408250356,Dyskeratotic__001,10.343146204948425,0.8306731635697142,0.18987951807228914,788,105.8406195640564,raw,Dyskeratotic__001_05,20260805
486,0.3655066754213176,best_val_dice,0.14594384127968674,0.2372253764502592,Dyskeratotic,False,0.38405670366914507,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.07869377271368586,0.5308880308880309,Dyskeratotic__002,38.426406264305115,0.6067307973601418,0.08182088664088069,275,70.87005722522736,raw,Dyskeratotic__002_01,20260803
186,0.4628252788104089,best_val_dice,0.002236184752599457,0.36693548387096775,Dyskeratotic,False,0.6101144485223102,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.03773011952966798,0.8532934131736527,Dyskeratotic__002,14.970562815666199,0.754910823392428,0.12278453982489856,575,94.32590067386627,raw,Dyskeratotic__002_01,20260804
3,0.6803181277996161,best_val_dice,0.07889283413925152,0.5986828128319525,Dyskeratotic,False,0.7072102588749927,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.002977743812563771,0.8157377049180328,Dyskeratotic__002,6.100504636764526,0.673781804500577,0.16349240316713032,764,115.396968126297,raw,Dyskeratotic__002_01,20260805
720,0.08189331329827197,best_val_dice,0.41562589320273435,0.007423117709437964,Dyskeratotic,False,0.0397940330815231,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.06872541978728497,0.07216494845360824,Dyskeratotic__002,79.35533833503723,0.42868582095070684,0.345679012345679,28,22.97056221961975,raw,Dyskeratotic__002_02,20260803
165,0.613302752293578,best_val_dice,0.017694539973108103,0.38890723010894684,Dyskeratotic,False,0.6324701439800933,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.06190275740951967,0.8760330578512396,Dyskeratotic__002,13.313708186149597,0.8620062541265493,0.47630718954248363,583,89.01219236850739,raw,Dyskeratotic__002_02,20260804
15,0.7780566511294371,best_val_dice,0.0007059662134273337,0.6941664632658042,Dyskeratotic,False,0.7778732383850966,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.0945964042097528,0.861580013504389,Dyskeratotic__002,8.14213502407074,0.8436057479400139,0.31980802792321117,733,94.18376553058624,raw,Dyskeratotic__002_02,20260805
628,0.36930091185410335,best_val_dice,nan,0.33033932135728544,Dyskeratotic,False,0.16516966067864272,0.797649353963071,0.5308537616229924,628,96.08326029777527,True,False,True,baseline,68,69,0.5308537616229924,0.0,Dyskeratotic__002,nan,nan,0.0,0,nan,raw,Dyskeratotic__002_03,20260803
52,0.7966651227420102,best_val_dice,0.04942330702350772,0.6801541425818882,Dyskeratotic,False,0.7910737490318078,0.797649353963071,0.5308537616229924,628,96.08326029777527,False,False,False,baseline,68,69,0.2325627207115475,0.9019933554817275,Dyskeratotic__002,6.828427195549011,0.8470726609865787,0.29829104091144487,576,89.25483310222626,raw,Dyskeratotic__002_03,20260804
210,0.7883449883449883,best_val_dice,0.013106883215240228,0.6553637484586929,Dyskeratotic,False,0.7272994650515262,0.797649353963071,0.5308537616229924,628,96.08326029777527,False,False,False,baseline,68,69,0.32803959374332226,0.7992351816443595,Dyskeratotic__002,17.656854033470154,0.7845424707478308,0.20281416787967008,418,78.42640626430511,raw,Dyskeratotic__002_03,20260805
828,0.013291208192613575,best_val_dice,0.29788394750867586,0.0,Dyskeratotic,False,0.004784688995215311,0.8368960427688474,0.12066715010877448,832,108.56854140758514,False,False,False,baseline,119,157,0.11790471916954795,0.009569377990430622,Dyskeratotic__002,103.74011433124542,0.5390120952601716,0.0027624309392265192,4,4.828427076339722,raw,Dyskeratotic__002_04,20260803
434,0.21665771090811392,best_val_dice,0.025827324176308508,0.044829721362229104,Dyskeratotic,False,0.34599209645347223,0.8368960427688474,0.12066715010877448,832,108.56854140758514,False,False,False,baseline,119,157,0.21662098548444586,0.6471544715447154,Dyskeratotic__002,26.284270644187927,0.8110687185925389,0.33728813559322035,398,82.28427076339722,raw,Dyskeratotic__002_04,20260804
186,0.2836689892144698,best_val_dice,0.04232142110393944,0.14534948327591954,Dyskeratotic,False,0.4109697348720599,0.8368960427688474,0.12066715010877448,832,108.56854140758514,False,False,False,baseline,119,157,0.1863670704235449,0.6765899864682002,Dyskeratotic__002,20.627416491508484,0.794574621664908,0.3070342205323194,646,87.94112491607666,raw,Dyskeratotic__002_04,20260805
984,0.09113563545745818,best_val_dice,0.2693640640368956,0.014925373134328358,Dyskeratotic,False,0.04418585040897209,0.8242431920102414,0.24247452002844275,1023,121.6396095752716,False,False,False,baseline,101,111,0.1267475170610837,0.07344632768361582,Dyskeratotic__002,98.32590126991272,0.5548791279733458,0.11572700296735905,39,23.313708305358887,raw,Dyskeratotic__002_05,20260803
315,0.3853848291191998,best_val_dice,0.011615035343910951,0.13316261203585147,Dyskeratotic,False,0.47559343773369694,0.8242431920102414,0.24247452002844275,1023,121.6396095752716,False,False,False,baseline,101,111,0.32483317227924957,0.8180242634315424,Dyskeratotic__002,20.38477623462677,0.8126281566663305,0.5673076923076923,708,101.25483334064484,raw,Dyskeratotic__002_05,20260804
284,0.47848101265822784,best_val_dice,0.047667055279969395,0.2825024437927664,Dyskeratotic,False,0.5606609835308894,0.8242431920102414,0.24247452002844275,1023,121.6396095752716,False,False,False,baseline,101,111,0.14262188434883707,0.8388195232690124,Dyskeratotic__002,21.556349515914917,0.8719102472902108,0.3850964043772798,739,100.08326005935669,raw,Dyskeratotic__002_05,20260805
2059,0.09913326110509209,best_val_dice,nan,0.036431924882629106,Dyskeratotic,False,0.018215962441314553,0.7816098761989753,0.5360583181463161,2059,178.50966620445251,True,False,True,baseline,104,126,0.5360583181463161,0.0,Dyskeratotic__002,nan,nan,0.0,0,nan,raw,Dyskeratotic__002_06,20260803
430,0.6823611474409277,best_val_dice,0.011909526369668577,0.5127875594396607,Dyskeratotic,False,0.6932159055332794,0.7816098761989753,0.5360583181463161,2059,178.50966620445251,False,False,False,baseline,104,126,0.12260654149656991,0.8736442516268981,Dyskeratotic__002,18.97056257724762,0.7697003498293067,0.4134517766497462,1629,159.5391036272049,raw,Dyskeratotic__002_06,20260804
931,0.6651169998450334,best_val_dice,0.17588853492297207,0.5755736186850499,Dyskeratotic,False,0.6417246819499928,0.7816098761989753,0.5360583181463161,2059,178.50966620445251,False,False,False,baseline,104,126,0.3441563106607768,0.7078757452149357,Dyskeratotic__002,30.041630148887634,0.6057213412760032,0.1919020074855393,1128,148.46803605556488,raw,Dyskeratotic__002_06,20260805
715,0.29871274907423734,best_val_dice,nan,0.10290556900726393,Dyskeratotic,False,0.051452784503631964,0.7983166192382068,0.2680914885639295,715,102.81118273735046,True,False,True,baseline,67,113,0.2680914885639295,0.0,Dyskeratotic__002,nan,nan,0.0,0,nan,raw,Dyskeratotic__002_07,20260803
432,0.44354697102721685,best_val_dice,0.0061657936878315445,0.23674685969767936,Dyskeratotic,False,0.4019405641173768,0.7983166192382068,0.2680914885639295,715,102.81118273735046,False,False,False,baseline,67,113,0.1286826215688556,0.5671342685370742,Dyskeratotic__002,39.698484897613525,0.8044824129260384,0.1394088669950739,283,63.11269783973694,raw,Dyskeratotic__002_07,20260804
264,0.6081406892639342,best_val_dice,0.05791586785049252,0.48564146134239594,Dyskeratotic,False,0.6296131835013867,0.7983166192382068,0.2680914885639295,715,102.81118273735046,False,False,False,baseline,67,113,0.1279423275943832,0.7735849056603774,Dyskeratotic__002,24.62741708755493,0.8562324870886994,0.1401491609695463,451,78.18376564979553,raw,Dyskeratotic__002_07,20260805
1837,0.0,best_val_dice,nan,0.0,Dyskeratotic,False,0.0,0.8287978298356176,0.6066710700132101,1837,163.6812391281128,True,True,True,baseline,94,107,nan,0.0,Dyskeratotic__002,nan,nan,nan,0,nan,raw,Dyskeratotic__002_08,20260803
32,0.798492117888965,best_val_dice,0.007380854471979559,0.6236133122028527,Dyskeratotic,False,0.7896803743960836,0.8287978298356176,0.6066710700132101,1837,163.6812391281128,False,False,False,baseline,94,107,0.3185764547392652,0.9557474365893146,Dyskeratotic__002,2.1005055904388428,0.821416975363638,0.9252475247524753,1869,165.78174471855164,raw,Dyskeratotic__002_08,20260804
182,0.8467571004662993,best_val_dice,0.01088758409976065,0.7163526244952894,Dyskeratotic,False,0.8238120510792598,0.8287978298356176,0.6066710700132101,1837,163.6812391281128,False,False,False,baseline,94,107,0.03911277097342958,0.9312714776632303,Dyskeratotic__002,7.556348919868469,0.8179102457358569,0.5675582990397805,1655,156.12489020824432,raw,Dyskeratotic__002_08,20260805
1101,0.18957792973355342,best_val_dice,0.3889407072986902,0.006460544531610522,Dyskeratotic,False,0.22534031769740548,0.7961265682894804,0.25142763909283733,1541,152.6101714372635,False,False,False,baseline,127,125,0.9313680598318939,0.4442200908632004,Dyskeratotic__002,43.11269783973694,0.4071858609907902,1.1827956989247312,440,109.49747359752655,raw,Dyskeratotic__002_09,20260803
389,0.4217842688720746,best_val_dice,0.04963425816630429,0.20454283408278565,Dyskeratotic,False,0.530047131857583,0.7961265682894804,0.25142763909283733,1541,152.6101714372635,False,False,False,baseline,127,125,0.20140254958640796,0.8555514296323803,Dyskeratotic__002,24.970561861991882,0.8457608264557847,0.4528301886792453,1152,127.6396095752716,raw,Dyskeratotic__002_09,20260804
277,0.7331083407948206,best_val_dice,0.03900160053577606,0.6455523305446474,Dyskeratotic,False,0.7734000511903273,0.7961265682894804,0.25142763909283733,1541,152.6101714372635,False,False,False,baseline,127,125,0.0251071377499546,0.9012477718360071,Dyskeratotic__002,17.899494171142578,0.8351281688252564,0.22632050134288273,1264,134.7106772661209,raw,Dyskeratotic__002_09,20260805
426,0.37597219923878866,best_val_dice,0.3313775445052906,0.2722886511432767,Dyskeratotic,False,0.46921642588511797,0.7982769137611312,0.24868497954412624,851,112.32590091228485,False,False,False,baseline,95,105,0.06730015056739794,0.6661442006269592,Dyskeratotic__002,10.928932666778564,0.4668993692558406,0.3159851301115242,425,101.39696824550629,raw,Dyskeratotic__002_10,20260803
67,0.7969569240259072,best_val_dice,0.03442156014319864,0.7441917943648048,Dyskeratotic,False,0.8430439094148183,0.7982769137611312,0.24868497954412624,851,112.32590091228485,False,False,False,baseline,95,105,0.08080489389102133,0.9418960244648318,Dyskeratotic__002,6.828427195549011,0.8326984739043298,0.16788008565310492,784,105.49747371673584,raw,Dyskeratotic__002_10,20260804
861,0.7724580949513199,best_val_dice,0.18076286764312777,0.635945945945946,Dyskeratotic,False,0.6363498750408623,0.7982769137611312,0.24868497954412624,851,112.32590091228485,False,False,False,baseline,95,105,0.1816820390581865,0.6367538041357784,Dyskeratotic__002,69.94112479686737,0.6175140461180034,0.43036701860231275,1712,182.26702570915222,raw,Dyskeratotic__002_10,20260805
1761,0.0,best_val_dice,nan,0.0,Dyskeratotic,False,0.0,0.7986467463936039,0.554296506137866,1761,163.23758804798126,True,True,True,baseline,96,115,nan,0.0,Dyskeratotic__003,nan,nan,nan,0,nan,raw,Dyskeratotic__003_01,20260803
38,0.7975540511028609,best_val_dice,0.043881251243612085,0.6387995712754555,Dyskeratotic,False,0.7924334935028963,0.7986467463936039,0.554296506137866,1761,163.23758804798126,False,False,False,baseline,96,115,0.18878486519629345,0.946067415730337,Dyskeratotic__003,2.6274170875549316,0.842527997637216,0.7430813713341594,1799,160.61017096042633,raw,Dyskeratotic__003_01,20260804
168,0.8491365939406473,best_val_dice,0.04372881384656546,0.7269273389267057,Dyskeratotic,False,0.8238095251580457,0.7986467463936039,0.554296506137866,1761,163.23758804798126,False,False,False,baseline,96,115,0.0469716653735347,0.9206917113893858,Dyskeratotic__003,12.284270405769348,0.8423755602401694,0.5073248407643313,1593,150.9533176422119,raw,Dyskeratotic__003_01,20260805
459,0.293217535153019,best_val_dice,0.0019135865581922928,0.24839400428265523,Dyskeratotic,False,0.2616377604351665,0.7169296270920057,0.162839248434238,546,94.0832599401474,False,False,False,baseline,94,90,0.06048630725776741,0.27488151658767773,Dyskeratotic__003,70.18376517295837,0.7150160405338134,0.10235294117647059,87,23.899494767189026,raw,Dyskeratotic__003_02,20260803
87,0.7457437901200111,best_val_dice,0.05691770071898705,0.6664439619174879,Dyskeratotic,False,0.7590065441478873,0.7169296270920057,0.162839248434238,546,94.0832599401474,False,False,False,baseline,94,90,0.07747965817168456,0.8515691263782866,Dyskeratotic__003,3.7573593854904175,0.7738473278109927,0.24031890660592256,633,97.84061932563782,raw,Dyskeratotic__003_02,20260804
66,0.8569496110923233,best_val_dice,0.08299580887491353,0.813431868274342,Dyskeratotic,False,0.8333135161751675,0.7169296270920057,0.162839248434238,546,94.0832599401474,False,False,False,baseline,94,90,0.02247227595717377,0.853195164075993,Dyskeratotic__003,0.5857865810394287,0.7999254359669192,0.14036697247706423,612,94.66904652118683,raw,Dyskeratotic__003_02,20260805
528,0.2641338760741746,best_val_dice,0.3964976575245461,0.2129783693843594,Dyskeratotic,False,0.2829597729274738,0.8010620947266667,0.2309278350515464,672,99.25483298301697,False,False,False,baseline,87,93,0.024031283327408476,0.35294117647058826,Dyskeratotic__003,38.97056233882904,0.4045644372021206,0.20689655172413793,144,60.28427064418793,raw,Dyskeratotic__003_03,20260803
99,0.7648665048543689,best_val_dice,0.048918512038085504,0.6916027679072377,Dyskeratotic,False,0.8060423478090406,0.8010620947266667,0.2309278350515464,672,99.25483298301697,False,False,False,baseline,87,93,0.004197318826172108,0.9204819277108434,Dyskeratotic__003,10.485280990600586,0.8499806067647522,0.2351251538777185,573,88.76955199241638,raw,Dyskeratotic__003_03,20260804
82,0.7965599051008304,best_val_dice,0.04796359902906244,0.7340386720175118,Dyskeratotic,False,0.8329464358502774,0.8010620947266667,0.2309278350515464,672,99.25483298301697,False,False,False,baseline,87,93,0.001534366933350434,0.9318541996830428,Dyskeratotic__003,9.071067690849304,0.8490256937557291,0.22939346811819597,590,90.18376529216766,raw,Dyskeratotic__003_03,20260805
889,0.0,best_val_dice,nan,0.0,Dyskeratotic,False,0.0,0.7201856154519629,0.2988235294117647,889,120.66904652118683,True,True,True,baseline,98,85,nan,0.0,Dyskeratotic__003,nan,nan,nan,0,nan,raw,Dyskeratotic__003_04,20260803
278,0.6659962649044677,best_val_dice,0.005974549676180607,0.5233473722761399,Dyskeratotic,False,0.6690070194714033,0.7201856154519629,0.2988235294117647,889,120.66904652118683,False,False,False,baseline,98,85,0.053047181865505666,0.8146666666666667,Dyskeratotic__003,21.656853795051575,0.7261601651281435,0.24577634754625904,611,99.01219272613525,raw,Dyskeratotic__003_04,20260804
286,0.7341863833896668,best_val_dice,0.009873808578822252,0.6562700964630225,Dyskeratotic,False,0.6459645055958523,0.7201856154519629,0.2988235294117647,889,120.66904652118683,False,False,False,baseline,98,85,0.06327200217529227,0.6356589147286822,Dyskeratotic__003,16.82842707633972,0.7103118068731407,0.362095531587057,1175,103.8406194448471,raw,Dyskeratotic__003_04,20260805
2165,0.45003276539973786,best_val_dice,0.41438883279543637,0.45720563267751924,Dyskeratotic,False,0.23543652932281428,0.8293267220284237,0.3276717270404329,2180,178.50966656208038,False,False,False,baseline,133,121,0.3232074413261472,0.01366742596810934,Dyskeratotic__003,163.43859899044037,0.41493788923298736,0.004464285714285714,15,15.071067571640015,raw,Dyskeratotic__003_05,20260803
30,0.7959712569207209,best_val_dice,0.03891288660564718,0.6873212583412774,Dyskeratotic,False,0.7609727020635773,0.8293267220284237,0.3276717270404329,2180,178.50966656208038,False,False,False,baseline,133,121,0.04469558551222086,0.834624145785877,Dyskeratotic__003,8.24264109134674,0.7904138354227765,0.37236731255265376,2210,170.26702547073364,raw,Dyskeratotic__003_05,20260804
67,0.8332592757165075,best_val_dice,0.021854624789671706,0.7434906279629494,Dyskeratotic,False,0.7868396536041162,0.8293267220284237,0.3276717270404329,2180,178.50966656208038,False,False,False,baseline,133,121,0.028295133104473735,0.8301886792452831,Dyskeratotic__003,14.142135977745056,0.807472097238752,0.29937659393595917,2113,164.36753058433533,raw,Dyskeratotic__003_05,20260805
595,0.15545395166557804,best_val_dice,0.4154517465664123,0.029748743718592964,Dyskeratotic,False,0.25595357116303885,0.8283072780697505,0.18257956448911222,872,111.74011421203613,False,False,False,baseline,101,118,1.2093802345058626,0.4821583986074848,Dyskeratotic__003,26.627416372299194,0.41285553150333815,1.3919597989949748,277,85.11269783973694,raw,Dyskeratotic__003_06,20260803
140,0.5192843866171004,best_val_dice,0.06412453880903357,0.3892061679040548,Dyskeratotic,False,0.6509621861964164,0.8283072780697505,0.18257956448911222,872,111.74011421203613,False,False,False,baseline,101,118,0.14596621648036712,0.912718204488778,Dyskeratotic__003,13.313707947731018,0.892431816878784,0.32854578096947934,732,98.42640626430511,raw,Dyskeratotic__003_06,20260804
134,0.5968791980985843,best_val_dice,0.07190738314371925,0.4995661336308417,Dyskeratotic,False,0.7075470419707004,0.8283072780697505,0.18257956448911222,872,111.74011421203613,False,False,False,baseline,101,118,0.041668384462574204,0.915527950310559,Dyskeratotic__003,13.313708424568176,0.9002146612134697,0.22424794895168643,738,98.42640578746796,raw,Dyskeratotic__003_06,20260805
1413,0.08859934853420195,best_val_dice,nan,0.043859649122807015,Dyskeratotic,False,0.021929824561403508,0.7764994944431451,0.4897746967071057,1413,147.7817441225052,True,False,True,baseline,88,110,0.4897746967071057,0.0,Dyskeratotic__003,nan,nan,0.0,0,nan,raw,Dyskeratotic__003_07,20260803
385,0.7382352941176471,best_val_dice,0.02185598745948425,0.5833187620213324,Dyskeratotic,False,0.7127982585198838,0.7764994944431451,0.4897746967071057,1413,147.7817441225052,False,False,False,baseline,88,110,0.12703651745516498,0.842277755018435,Dyskeratotic__003,23.899494290351868,0.7983554819026294,0.36273817925194074,1028,123.88224983215332,raw,Dyskeratotic__003_07,20260804
31,0.80945063388398,best_val_dice,0.031466286634065144,0.7333595903899173,Dyskeratotic,False,0.7584508148729551,0.7764994944431451,0.4897746967071057,1413,147.7817441225052,False,False,False,baseline,88,110,0.19772059696069827,0.7835420393559929,Dyskeratotic__003,20.142135500907898,0.8079657810772103,0.29205409974640745,1382,127.63960862159729,raw,Dyskeratotic__003_07,20260805
1016,0.16479536399855124,best_val_dice,0.5564907676230253,0.02079002079002079,Dyskeratotic,False,0.2063328837522386,0.8099691314888462,0.361364857603439,1345,141.1959571838379,False,False,False,baseline,99,106,2.249746253507672,0.3918757467144564,Dyskeratotic__003,23.798988699913025,0.2534783638658209,2.611111111111111,329,117.39696848392487,raw,Dyskeratotic__003_08,20260803
304,0.527292576419214,best_val_dice,0.05480746347371934,0.3237555645487657,Dyskeratotic,False,0.5981728367588757,0.8099691314888462,0.361364857603439,1345,141.1959571838379,False,False,False,baseline,99,106,0.4919138309211512,0.8725901089689857,Dyskeratotic__003,13.07106637954712,0.7551616680151269,0.8532786885245902,1041,128.12489080429077,raw,Dyskeratotic__003_08,20260804
179,0.602453667449752,best_val_dice,0.024778379600427725,0.39603960396039606,Dyskeratotic,False,0.6568011639873665,0.8099691314888462,0.361364857603439,1345,141.1959571838379,False,False,False,baseline,99,106,0.4545903558325302,0.9175627240143369,Dyskeratotic__003,11.89949345588684,0.8347475110892739,0.8159552134359692,1166,129.29646372795105,raw,Dyskeratotic__003_08,20260805
479,0.2931854199683043,best_val_dice,0.26965261106124017,0.23079481210508812,Dyskeratotic,False,0.30795196317706264,0.6819134704635039,0.2999523128278493,629,103.74011397361755,False,False,False,baseline,86,81,0.13511714799268446,0.3851091142490372,Dyskeratotic__003,42.384775161743164,0.41226085940226376,0.16483516483516483,150,61.35533881187439,raw,Dyskeratotic__003_09,20260803
2,0.6760420196543545,best_val_dice,0.03351697707361945,0.5687203791469194,Dyskeratotic,False,0.748645903859174,0.6819134704635039,0.2999523128278493,629,103.74011397361755,False,False,False,baseline,86,81,0.05201518119720097,0.9285714285714286,Dyskeratotic__003,2.242640733718872,0.7154304475371234,0.24793713163064832,631,101.49747323989868,raw,Dyskeratotic__003_09,20260804
2,0.7647574005955509,best_val_dice,0.03960723502249852,0.6846482355585525,Dyskeratotic,False,0.8185145939697525,0.6819134704635039,0.2999523128278493,629,103.74011397361755,False,False,False,baseline,86,81,0.03166999990267921,0.9523809523809523,Dyskeratotic__003,2.58578622341156,0.7215207054860024,0.2682823129251701,631,101.154327750206,raw,Dyskeratotic__003_09,20260805
903,0.04017531044558072,best_val_dice,0.26305032123162975,0.01530891197375615,Dyskeratotic,False,0.010954786019881375,0.8020624133263506,0.509848058525605,906,115.74011433124542,False,False,False,baseline,85,78,0.4521557508332973,0.006600660066006601,Dyskeratotic__003,112.32590079307556,0.5390120920947209,0.057692307692307696,3,3.414213538169861,raw,Dyskeratotic__003_10,20260803
242,0.5935162094763092,best_val_dice,0.03368708958129518,0.22950819672131148,Dyskeratotic,False,0.5351362639657513,0.8020624133263506,0.509848058525605,906,115.74011433124542,False,False,False,baseline,85,78,0.4916602371003377,0.8407643312101911,Dyskeratotic__003,19.071067810058594,0.8357495029076458,1.0015082956259427,664,96.66904652118683,raw,Dyskeratotic__003_10,20260804
197,0.6393138618451553,best_val_dice,0.017476572298866122,0.3505001852537977,Dyskeratotic,False,0.5963027242058462,0.8020624133263506,0.509848058525605,906,115.74011433124542,False,False,False,baseline,85,78,0.25913241869782233,0.8421052631578947,Dyskeratotic__003,14.97056233882904,0.7845858410274845,0.7689804772234273,709,100.76955199241638,raw,Dyskeratotic__003_10,20260805
