area_ae,cell_dice,checkpoint_rule,circularity_ae,cytoplasm_dice,diagnostic_class,fallback_to_raw,foreground_dice,gt_circularity,gt_nc,gt_nucleus_area,gt_perimeter,invalid_circularity,invalid_nc,invalid_prediction,model,native_height,native_width,nc_ae,nucleus_dice,parent_source_id,perimeter_ae,pred_circularity,pred_nc,pred_nucleus_area,pred_perimeter,processing,sample_id,seed
77,0.8508009153318078,best_val_dice,0.02904672199325886,0.8094789282348189,Dyskeratotic,False,0.8624698525408672,0.7943747167170447,0.1993548387096774,618,95.49747335910797,False,False,False,baseline,82,101,0.03873547194286436,0.9154607768469155,Dyskeratotic__001,4.100505471229553,0.8234214387103036,0.16061936676681304,695,99.59797883033752,closing,Dyskeratotic__001_05,20260804
77,0.8508009153318078,best_val_dice,0.030313524206659337,0.8094789282348189,Dyskeratotic,False,0.8624698525408672,0.7943747167170447,0.1993548387096774,618,95.49747335910797,False,False,False,baseline,82,101,0.03873547194286436,0.9154607768469155,Dyskeratotic__001,4.100505471229553,0.8246882409237041,0.16061936676681304,695,99.59797883033752,dual_matched_null,Dyskeratotic__001_05,20260804
76,0.8508009153318078,best_val_dice,0.01756753960180446,0.8096392030156165,Dyskeratotic,False,0.8628988698004911,0.7943747167170447,0.1993548387096774,618,95.49747335910797,False,False,False,baseline,82,101,0.039003637230934335,0.9161585365853658,Dyskeratotic__001,4.686291933059692,0.8119422563188492,0.16035120147874307,694,100.18376529216766,raw,Dyskeratotic__001_05,20260804
170,0.8590573012939002,best_val_dice,0.036298446852669475,0.808,Dyskeratotic,False,0.8428335704125178,0.7943747167170447,0.1993548387096774,618,95.49747335910797,False,False,False,baseline,82,101,0.009475320637388263,0.8776671408250356,Dyskeratotic__001,10.343146204948425,0.8306731635697142,0.18987951807228914,788,105.8406195640564,closing,Dyskeratotic__001_05,20260805
170,0.8590573012939002,best_val_dice,0.036298446852669475,0.808,Dyskeratotic,False,0.8428335704125178,0.7943747167170447,0.1993548387096774,618,95.49747335910797,False,False,False,baseline,82,101,0.009475320637388263,0.8776671408250356,Dyskeratotic__001,10.343146204948425,0.8306731635697142,0.18987951807228914,788,105.8406195640564,dual_matched_null,Dyskeratotic__001_05,20260805
170,0.8590573012939002,best_val_dice,0.036298446852669475,0.808,Dyskeratotic,False,0.8428335704125178,0.7943747167170447,0.1993548387096774,618,95.49747335910797,False,False,False,baseline,82,101,0.009475320637388263,0.8776671408250356,Dyskeratotic__001,10.343146204948425,0.8306731635697142,0.18987951807228914,788,105.8406195640564,raw,Dyskeratotic__001_05,20260805
485,0.3655066754213176,best_val_dice,0.1319722659454008,0.23725465991852857,Dyskeratotic,False,0.3847796925436423,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.0783718022117094,0.532304725168756,Dyskeratotic__002,39.01219284534454,0.6207023726944277,0.08214285714285714,276,70.28427064418793,closing,Dyskeratotic__002_01,20260803
485,0.3655066754213176,best_val_dice,0.1319722659454008,0.23725465991852857,Dyskeratotic,False,0.3847796925436423,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.0783718022117094,0.532304725168756,Dyskeratotic__002,39.01219284534454,0.6207023726944277,0.08214285714285714,276,70.28427064418793,dual_matched_null,Dyskeratotic__002_01,20260803
486,0.3655066754213176,best_val_dice,0.14594384127968674,0.2372253764502592,Dyskeratotic,False,0.38405670366914507,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.07869377271368586,0.5308880308880309,Dyskeratotic__002,38.426406264305115,0.6067307973601418,0.08182088664088069,275,70.87005722522736,raw,Dyskeratotic__002_01,20260803
186,0.4628252788104089,best_val_dice,0.002236184752599457,0.36693548387096775,Dyskeratotic,False,0.6101144485223102,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.03773011952966798,0.8532934131736527,Dyskeratotic__002,14.970562815666199,0.754910823392428,0.12278453982489856,575,94.32590067386627,closing,Dyskeratotic__002_01,20260804
186,0.4628252788104089,best_val_dice,0.002236184752599457,0.36693548387096775,Dyskeratotic,False,0.6101144485223102,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.03773011952966798,0.8532934131736527,Dyskeratotic__002,14.970562815666199,0.754910823392428,0.12278453982489856,575,94.32590067386627,dual_matched_null,Dyskeratotic__002_01,20260804
186,0.4628252788104089,best_val_dice,0.002236184752599457,0.36693548387096775,Dyskeratotic,False,0.6101144485223102,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.03773011952966798,0.8532934131736527,Dyskeratotic__002,14.970562815666199,0.754910823392428,0.12278453982489856,575,94.32590067386627,raw,Dyskeratotic__002_01,20260804
4,0.6803181277996161,best_val_dice,0.07056980288437331,0.5985339424200574,Dyskeratotic,False,0.7068685439492162,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.003226779001597846,0.8152031454783748,Dyskeratotic__002,5.514718174934387,0.6821048357554552,0.1637414383561644,765,114.81118166446686,closing,Dyskeratotic__002_01,20260805
4,0.6803181277996161,best_val_dice,0.07056980288437331,0.5989588866461277,Dyskeratotic,False,0.7083916320517664,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.003226779001597846,0.817824377457405,Dyskeratotic__002,5.514718174934387,0.6821048357554552,0.1637414383561644,765,114.81118166446686,dual_matched_null,Dyskeratotic__002_01,20260805
3,0.6803181277996161,best_val_dice,0.07889283413925152,0.5986828128319525,Dyskeratotic,False,0.7072102588749927,0.7526746386398285,0.16051465935456655,761,109.29646348953247,False,False,False,baseline,106,127,0.002977743812563771,0.8157377049180328,Dyskeratotic__002,6.100504636764526,0.673781804500577,0.16349240316713032,764,115.396968126297,raw,Dyskeratotic__002_01,20260805
720,0.08189331329827197,best_val_dice,0.41562589320273435,0.007423117709437964,Dyskeratotic,False,0.0397940330815231,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.06872541978728497,0.07216494845360824,Dyskeratotic__002,79.35533833503723,0.42868582095070684,0.345679012345679,28,22.97056221961975,closing,Dyskeratotic__002_02,20260803
720,0.08189331329827197,best_val_dice,0.41562589320273435,0.007423117709437964,Dyskeratotic,False,0.0397940330815231,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.06872541978728497,0.07216494845360824,Dyskeratotic__002,79.35533833503723,0.42868582095070684,0.345679012345679,28,22.97056221961975,dual_matched_null,Dyskeratotic__002_02,20260803
720,0.08189331329827197,best_val_dice,0.41562589320273435,0.007423117709437964,Dyskeratotic,False,0.0397940330815231,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.06872541978728497,0.07216494845360824,Dyskeratotic__002,79.35533833503723,0.42868582095070684,0.345679012345679,28,22.97056221961975,raw,Dyskeratotic__002_02,20260803
164,0.613302752293578,best_val_dice,0.03156386370590303,0.3890356671070013,Dyskeratotic,False,0.632956271991939,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.06310987694307857,0.8768768768768769,Dyskeratotic__002,13.899494409561157,0.8758755778593442,0.47751430907604253,584,88.42640614509583,closing,Dyskeratotic__002_02,20260804
164,0.613302752293578,best_val_dice,0.03156386370590303,0.3890356671070013,Dyskeratotic,False,0.632956271991939,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.06310987694307857,0.8768768768768769,Dyskeratotic__002,13.899494409561157,0.8758755778593442,0.47751430907604253,584,88.42640614509583,dual_matched_null,Dyskeratotic__002_02,20260804
165,0.613302752293578,best_val_dice,0.017694539973108103,0.38890723010894684,Dyskeratotic,False,0.6324701439800933,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.06190275740951967,0.8760330578512396,Dyskeratotic__002,13.313708186149597,0.8620062541265493,0.47630718954248363,583,89.01219236850739,raw,Dyskeratotic__002_02,20260804
13,0.7780566511294371,best_val_dice,0.025037476703908546,0.6945054945054945,Dyskeratotic,False,0.7788104006580068,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.0934437334430076,0.8631153068105192,Dyskeratotic__002,9.313707947731018,0.8693491908573497,0.32096069868995636,735,93.01219260692596,closing,Dyskeratotic__002_02,20260805
13,0.7780566511294371,best_val_dice,0.02067984551843305,0.6945054945054945,Dyskeratotic,False,0.7767874741576697,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.0934437334430076,0.8590694538098449,Dyskeratotic__002,9.313708424568176,0.8649915596718742,0.32096069868995636,735,93.0121921300888,dual_matched_null,Dyskeratotic__002_02,20260805
15,0.7780566511294371,best_val_dice,0.0007059662134273337,0.6941664632658042,Dyskeratotic,False,0.7778732383850966,0.8443117141534412,0.41440443213296396,748,102.32590055465698,False,False,False,baseline,78,86,0.0945964042097528,0.861580013504389,Dyskeratotic__002,8.14213502407074,0.8436057479400139,0.31980802792321117,733,94.18376553058624,raw,Dyskeratotic__002_02,20260805
628,0.36930091185410335,best_val_dice,nan,0.33033932135728544,Dyskeratotic,True,0.16516966067864272,0.797649353963071,0.5308537616229924,628,96.08326029777527,True,False,True,baseline,68,69,0.5308537616229924,0.0,Dyskeratotic__002,nan,nan,0.0,0,nan,closing,Dyskeratotic__002_03,20260803
628,0.36930091185410335,best_val_dice,nan,0.33033932135728544,Dyskeratotic,True,0.16516966067864272,0.797649353963071,0.5308537616229924,628,96.08326029777527,True,False,True,baseline,68,69,0.5308537616229924,0.0,Dyskeratotic__002,nan,nan,0.0,0,nan,dual_matched_null,Dyskeratotic__002_03,20260803
628,0.36930091185410335,best_val_dice,nan,0.33033932135728544,Dyskeratotic,False,0.16516966067864272,0.797649353963071,0.5308537616229924,628,96.08326029777527,True,False,True,baseline,68,69,0.5308537616229924,0.0,Dyskeratotic__002,nan,nan,0.0,0,nan,raw,Dyskeratotic__002_03,20260803
52,0.7966651227420102,best_val_dice,0.04942330702350772,0.6801541425818882,Dyskeratotic,False,0.7910737490318078,0.797649353963071,0.5308537616229924,628,96.08326029777527,False,False,False,baseline,68,69,0.2325627207115475,0.9019933554817275,Dyskeratotic__002,6.828427195549011,0.8470726609865787,0.29829104091144487,576,89.25483310222626,closing,Dyskeratotic__002_03,20260804
52,0.7966651227420102,best_val_dice,0.04942330702350772,0.6801541425818882,Dyskeratotic,False,0.7910737490318078,0.797649353963071,0.5308537616229924,628,96.08326029777527,False,False,False,baseline,68,69,0.2325627207115475,0.9019933554817275,Dyskeratotic__002,6.828427195549011,0.8470726609865787,0.29829104091144487,576,89.25483310222626,dual_matched_null,Dyskeratotic__002_03,20260804
52,0.7966651227420102,best_val_dice,0.04942330702350772,0.6801541425818882,Dyskeratotic,False,0.7910737490318078,0.797649353963071,0.5308537616229924,628,96.08326029777527,False,False,False,baseline,68,69,0.2325627207115475,0.9019933554817275,Dyskeratotic__002,6.828427195549011,0.8470726609865787,0.29829104091144487,576,89.25483310222626,raw,Dyskeratotic__002_03,20260804
210,0.7883449883449883,best_val_dice,0.013106883215240228,0.6553637484586929,Dyskeratotic,False,0.7272994650515262,0.797649353963071,0.5308537616229924,628,96.08326029777527,False,False,False,baseline,68,69,0.32803959374332226,0.7992351816443595,Dyskeratotic__002,17.656854033470154,0.7845424707478308,0.20281416787967008,418,78.42640626430511,closing,Dyskeratotic__002_03,20260805
210,0.7883449883449883,best_val_dice,0.013106883215240228,0.6553637484586929,Dyskeratotic,False,0.7272994650515262,0.797649353963071,0.5308537616229924,628,96.08326029777527,False,False,False,baseline,68,69,0.32803959374332226,0.7992351816443595,Dyskeratotic__002,17.656854033470154,0.7845424707478308,0.20281416787967008,418,78.42640626430511,dual_matched_null,Dyskeratotic__002_03,20260805
210,0.7883449883449883,best_val_dice,0.013106883215240228,0.6553637484586929,Dyskeratotic,False,0.7272994650515262,0.797649353963071,0.5308537616229924,628,96.08326029777527,False,False,False,baseline,68,69,0.32803959374332226,0.7992351816443595,Dyskeratotic__002,17.656854033470154,0.7845424707478308,0.20281416787967008,418,78.42640626430511,raw,Dyskeratotic__002_03,20260805
828,0.013291208192613575,best_val_dice,0.29788394750867586,0.0,Dyskeratotic,False,0.004784688995215311,0.8368960427688474,0.12066715010877448,832,108.56854140758514,False,False,False,baseline,119,157,0.11790471916954795,0.009569377990430622,Dyskeratotic__002,103.74011433124542,0.5390120952601716,0.0027624309392265192,4,4.828427076339722,closing,Dyskeratotic__002_04,20260803
828,0.013291208192613575,best_val_dice,0.29788394750867586,0.0,Dyskeratotic,False,0.004784688995215311,0.8368960427688474,0.12066715010877448,832,108.56854140758514,False,False,False,baseline,119,157,0.11790471916954795,0.009569377990430622,Dyskeratotic__002,103.74011433124542,0.5390120952601716,0.0027624309392265192,4,4.828427076339722,dual_matched_null,Dyskeratotic__002_04,20260803
